objectid,oceans,measurement,lat,long,year
9802,Atlantic Ocean,0.0,63.1279,18.826,2016
10143,Atlantic Ocean,3.0,41.0974,-9.1399,2018
13220,Atlantic Ocean,0.315091,39.705,-15.61,2014
11225,Atlantic Ocean,4.64236,40.7094,14.1105,2014
21455,Atlantic Ocean,0.064088,41.13,9.798333,2018
14720,Indian Ocean,0.2125,21.483056,91.96,2019
11889,Atlantic Ocean,0.717462,26.2599,-43.1399,2013
22119,Atlantic Ocean,0.0,27.897,-82.4382,2016
22045,Atlantic Ocean,1000.0,27.9185,-82.5379,2016
9310,Atlantic Ocean,0.046,15.5017,-52.535,2014
21876,Indian Ocean,0.14,9.0765,78.3651,2021
9384,Atlantic Ocean,0.001,18.7167,-64.2833,2015
8720,Atlantic Ocean,0.002,18.3358,-64.9278,2014
9284,Pacific Ocean,0.001,-45.8934,170.5178,2014
12038,Indian Ocean,0.0,-17.0659,140.7736,2012
11989,Pacific Ocean,0.016098,-22.5974,172.1044,2012
9333,Pacific Ocean,0.002,15.9535,-94.0104,2014
11817,Atlantic Ocean,0.303079,43.2046,8.999,2010
14030,Atlantic Ocean,0.0,57.721333,-2.555833,2014
13981,Atlantic Ocean,0.0,58.396833,-7.286833,2014
14694,Arctic Ocean,0.951777,72.525125,64.134225,2019
14522,Arctic Ocean,95.0,80.56208,8.00078,2016
9825,Arctic Ocean,0.0,79.0,12.23,2016
10735,Atlantic Ocean,2.716667,41.575135,2.553135,2021
10784,Atlantic Ocean,1.857333,41.403637,2.2193,2021
14571,Atlantic Ocean,0.5,42.429848,-10.274465,2015
13440,Atlantic Ocean,0.005181,43.013033,6.1031,2017
11276,Atlantic Ocean,0.066138,44.240431,8.469206,2019
9235,Atlantic Ocean,0.004,35.9716,-5.5907,2014
11325,Atlantic Ocean,0.704857,36.760775,2.80062,2018
8792,Atlantic Ocean,0.006,26.1552,-63.7472,2014
11866,Atlantic Ocean,0.239154,30.9254,-37.0622,2013
14743,Indian Ocean,1.416667,22.36101,91.874887,2019
8694,Atlantic Ocean,0.032,24.2909,-67.3977,2013
11448,Atlantic Ocean,0.026391,26.0914,-61.7168,2010
9161,Atlantic Ocean,0.009,18.885,-35.8504,2014
22096,Atlantic Ocean,2000.0,27.8096,-82.446,2016
8743,Pacific Ocean,0.03,9.9429,-85.6707,2014
8757,Indian Ocean,0.01,-34.6,21.2,2014
10180,Indian Ocean,0.003664,-34.60978,121.79283,2011
12089,Indian Ocean,0.0,-13.7412,127.61308,2013
12101,Indian Ocean,0.006003,6.1637,86.9385,2013
13761,Atlantic Ocean,0.393552,43.046833,15.271,2021
14259,Atlantic Ocean,0.0,57.771,-3.211167,2019
14010,Atlantic Ocean,0.0,55.5285,-4.7065,2014
14508,Arctic Ocean,1.0,85.1201,16.0128,2016
10429,Atlantic Ocean,1.012461,38.181,11.667,2013
13085,Atlantic Ocean,0.297018,42.028333,3.75,2011
11176,Atlantic Ocean,0.036978,33.7346,32.7224,2014
9931,Pacific Ocean,0.003,33.123,129.574,2016
21504,Pacific Ocean,0.095333,32.498333,134.501667,2014
9006,Atlantic Ocean,0.009,25.9666,-19.9069,2014
14757,Indian Ocean,2.145833,22.36101,91.874887,2020
9433,Atlantic Ocean,0.002,24.8107,-80.828,2015
10074,Atlantic Ocean,11.0,-36.2462,-16.7175,2017
10037,Atlantic Ocean,0.001,-37.4182,-12.4848,2017
11568,Atlantic Ocean,0.151411,-34.8428,-42.5657,2011
12195,Pacific Ocean,0.32,1.0,-92.0,2017
21896,Indian Ocean,0.247,8.816639,78.166639,2021
13369,Arctic Ocean,0.013143,68.97,-106.303333,2016
14365,Atlantic Ocean,0.0,57.808,-3.045333,2021
14402,Atlantic Ocean,0.059665,58.127667,-6.146333,2022
13867,Atlantic Ocean,0.456912,38.583333,15.773,2021
13240,Atlantic Ocean,0.282078,37.558333,0.695,2014
13191,Atlantic Ocean,1.094385,38.619,3.205167,2014
11070,Atlantic Ocean,13.115789,33.074,35.101667,2015
11746,Pacific Ocean,0.098196,30.4448,163.3177,2012
8912,Atlantic Ocean,0.008,22.9035,-19.1172,2014
12244,Pacific Ocean,0.19,20.5,156.02,2019
9539,Atlantic Ocean,0.012,17.665,-35.2483,2014
9633,Pacific Ocean,0.012,-52.9228,-70.5933,2015
11554,Atlantic Ocean,0.604671,-31.4843,-26.3197,2011
21882,Indian Ocean,0.0862,8.857922,78.167117,2021
9645,Pacific Ocean,0.014,21.3124,-106.2232,2015
13961,Atlantic Ocean,0.007357,60.249167,-0.998667,2014
13973,Atlantic Ocean,0.044731,57.997667,-5.882667,2014
14210,Atlantic Ocean,0.02448,56.122667,-4.826,2018
14222,Atlantic Ocean,0.166026,56.110167,-4.897333,2018
10976,Arctic Ocean,0.0,71.3828,61.1794,2019
10964,Arctic Ocean,0.0045,74.204,129.13197,2019
10715,Atlantic Ocean,0.587,42.18,3.24,2015
10727,Atlantic Ocean,1.09,40.910469,0.833376,2021
11305,Atlantic Ocean,0.031328,43.183,5.3831,2019
13632,Atlantic Ocean,1.476141,32.873333,-36.381667,2019
22288,Atlantic Ocean,0.277963,38.44652,-9.04146,2018
9055,Atlantic Ocean,0.01,37.533,5.7742,2014
9304,Atlantic Ocean,0.034,14.6786,-57.2832,2014
10372,Indian Ocean,0.008346,-37.927117,24.757867,2017
11909,Pacific Ocean,0.0,-41.1398,152.2646,2011
11946,Pacific Ocean,0.0,-39.6342,148.8566,2012
11995,Pacific Ocean,0.00883,-25.0757,168.7064,2012
10286,Indian Ocean,0.032324,-18.65127,119.49575,2012
10237,Pacific Ocean,0.04127,-22.60532,172.08257,2012
12991,Atlantic Ocean,0.087769,48.749248,-5.287192,2020
14565,Atlantic Ocean,1.5,47.455184,-8.243054,2015
14024,Atlantic Ocean,0.0,57.709,-2.685333,2014
13569,Atlantic Ocean,0.0,54.51815,11.262533,2018
14651,Arctic Ocean,0.701508,77.504083,98.401517,2019
22274,Atlantic Ocean,0.153408,38.48294,-8.94286,2018
14700,Atlantic Ocean,0.169082,40.289444,17.410278,2020
10913,Atlantic Ocean,0.216667,39.307,23.827,2020
9696,Atlantic Ocean,0.001,30.0403,-16.0294,2015
21684,Pacific Ocean,1.647126,30.53,121.25,2020
13028,Pacific Ocean,2053.0,21.982733,113.650735,2018
21598,Pacific Ocean,0.134917,29.5,134.5,2014
8700,Atlantic Ocean,0.001,20.6476,-87.0509,2013
22225,Atlantic Ocean,5.4,27.9185,-82.5379,2017
13618,Atlantic Ocean,0.021318,17.798667,-23.664,2018
11319,Pacific Ocean,3405.0,14.59371,120.95707,2018
9241,Atlantic Ocean,0.005,15.9407,-55.8,2014
9290,Atlantic Ocean,0.007,16.1167,-52.3,2014
10323,Atlantic Ocean,0.047142,3.27698,-14.96912,2016
14614,Atlantic Ocean,2.0,-1.660333,-12.524029,2015
11368,Indian Ocean,1.713479,6.497,92.2718,2013
11760,Pacific Ocean,0.0146,-32.5685,-87.4243,2011
11754,Pacific Ocean,0.013627,-33.1342,-81.2382,2011
11505,Atlantic Ocean,0.587665,-33.4867,-19.0997,2010
11511,Atlantic Ocean,0.32932,-33.2573,-12.4862,2010
12003,Pacific Ocean,0.0,-27.5561,165.1763,2012
10088,Pacific Ocean,23.0,-4.57,161.4115,2018
13432,Atlantic Ocean,0.038204,42.900383,6.17495,2017
14167,Atlantic Ocean,0.0,57.743167,-3.086667,2018
11013,Atlantic Ocean,0.722132,31.626,34.504333,2013
21590,Pacific Ocean,0.10842,31.991667,135.995,2014
13183,Atlantic Ocean,0.210334,42.772167,4.923167,2014
11268,Atlantic Ocean,0.127376,44.129778,9.608947,2019
11262,Atlantic Ocean,0.43004,44.411064,8.751844,2018
13177,Atlantic Ocean,0.449964,36.583333,-2.71,2013
11019,Atlantic Ocean,0.635222,32.726333,34.939,2014
9839,Pacific Ocean,0.002,26.272,127.555,2016
9104,Atlantic Ocean,0.002,21.7028,-32.5263,2014
9098,Atlantic Ocean,0.01,22.6187,-26.3271,2014
13669,Atlantic Ocean,0.09061,28.688167,-16.384,2018
22088,Atlantic Ocean,0.0,27.8589,-82.4686,2016
22082,Atlantic Ocean,0.0,27.9237,-82.4807,2017
13426,Atlantic Ocean,0.0,12.057667,-72.849667,2018
13675,Atlantic Ocean,0.0,13.319,-56.4845,2019
13918,Atlantic Ocean,1634.0,0.191636,-44.863856,2018
13924,Atlantic Ocean,2755.0,0.580672,-46.881111,2018
8849,Pacific Ocean,0.008,7.631,134.5471,2014
21933,Indian Ocean,0.139,8.493267,78.127822,2021
21939,Atlantic Ocean,1.58,17.932222,-76.84275,2017
14316,Atlantic Ocean,0.049002,54.6545,-4.317833,2020
13818,Atlantic Ocean,0.157077,43.314833,4.671167,2021
11119,Atlantic Ocean,0.76994,43.6526,7.2387,2013
11113,Atlantic Ocean,2.40101,43.6678,7.2421,2013
21441,Atlantic Ocean,0.046238,42.996533,9.945017,2018
13326,Atlantic Ocean,0.046441,41.966333,-8.943333,2015
9988,Atlantic Ocean,0.01,38.1942,13.9156,2016
13775,Atlantic Ocean,0.512617,38.7505,14.391667,2021
11162,Atlantic Ocean,10.683196,37.3424,24.6518,2014
8998,Atlantic Ocean,0.005,26.1188,-19.3518,2014
13824,Atlantic Ocean,0.021124,27.235167,-18.901167,2020
8955,Atlantic Ocean,0.01,16.7583,-30.1233,2014
9496,Atlantic Ocean,0.002,17.785,-44.9026,2014
9490,Atlantic Ocean,0.002,14.0467,-58.84,2014
8949,Atlantic Ocean,0.001,16.8749,-32.3976,2014
13626,Atlantic Ocean,0.017542,-40.699333,-61.5935,2018
11560,Atlantic Ocean,0.623436,-33.4538,-33.1737,2011
10380,Atlantic Ocean,0.033133,-34.49666,5.10195,2017
11803,Indian Ocean,0.077904,-24.3947,99.5107,2010
12052,Indian Ocean,0.042522,-19.43,115.9255,2012
14557,Arctic Ocean,21.0,84.40488,17.45691,2016
10970,Arctic Ocean,0.0,76.53566,127.48354,2019
11213,Atlantic Ocean,4.75602,43.0726,6.2372,2014
13967,Atlantic Ocean,0.017835,57.118833,-6.551,2014
10131,Atlantic Ocean,20.0,55.9673,-10.7026,2018
14216,Atlantic Ocean,0.800057,56.189333,-4.776,2018
13724,Arctic Ocean,0.016713,69.140333,17.698,2020
14459,Arctic Ocean,1.5,80.5066,8.03402,2016
13134,Atlantic Ocean,0.172062,36.487717,-4.558317,2013
14708,Atlantic Ocean,0.529742,40.275278,17.493333,2021
10721,Atlantic Ocean,0.532,40.910469,0.833376,2020
21541,Pacific Ocean,0.004897,34.001667,138.993333,2014
8806,Atlantic Ocean,0.006,34.4833,-69.2567,2014
9049,Atlantic Ocean,0.004,23.3667,-28.1833,2014
11462,Atlantic Ocean,0.062514,29.6835,-56.6993,2010
22131,Atlantic Ocean,0.0,27.778,-82.5203,2016
9298,Pacific Ocean,0.0,9.597,-84.679,2014
9739,Indian Ocean,0.0,-38.0377,140.9438,2016
11952,Pacific Ocean,0.052609,-35.3842,150.8507,2012
11903,Pacific Ocean,0.027478,-40.049,160.0994,2011
13575,Atlantic Ocean,0.0,-13.583333,-1.573333,2019
13526,Indian Ocean,0.045389,-23.425833,41.5175,2018
10280,Indian Ocean,0.0,-15.48633,141.04482,2012
14116,Atlantic Ocean,0.0,55.615,-4.790167,2017
14067,Atlantic Ocean,0.0,56.081833,-2.594,2015
14657,Arctic Ocean,0.355619,76.841642,129.101592,2019
10870,Atlantic Ocean,0.91,39.465,20.177,2015
10821,Atlantic Ocean,2.314667,41.389383,2.203525,2021
12985,Atlantic Ocean,0.20077,45.970346,-15.247121,2020
21690,Pacific Ocean,0.5219,30.36,121.48,2020
13034,Pacific Ocean,2053.0,21.935833,113.791195,2018
22231,Atlantic Ocean,2.4,27.9528,-82.6416,2017
22182,Atlantic Ocean,1000.0,27.6081,-82.5712,2017
8706,Atlantic Ocean,0.015,17.4098,-87.9276,2013
9198,Atlantic Ocean,0.003,19.0239,-41.998,2014
9247,Atlantic Ocean,0.003,15.315,-46.6817,2014
10329,Atlantic Ocean,0.0,-9.58598,-4.70603,2016
14608,Atlantic Ocean,0.5,3.950536,-17.30187,2015
11362,Indian Ocean,0.009421,6.4712,89.3815,2013
9788,Pacific Ocean,0.008,0.043,107.8617,2016
10174,Indian Ocean,0.004604,-35.47657,132.15517,2011
11763,Pacific Ocean,0.057233,-31.978,-90.4108,2011
12095,Indian Ocean,0.0,-12.40858,130.16886,2013
13423,Atlantic Ocean,0.035306,5.7515,-27.388833,2017
21913,Indian Ocean,0.463,8.744239,78.170497,2021
14087,Atlantic Ocean,0.038093,54.766333,-5.157167,2016
14680,Arctic Ocean,0.66335,74.967017,127.796233,2019
11431,Pacific Ocean,0.097395,-26.42608,-105.35976,2015
9842,Atlantic Ocean,0.0,42.9522,-9.1906,2016
10767,Atlantic Ocean,0.2,42.377821,3.158952,2020
11099,Atlantic Ocean,0.2319,43.5517,7.1513,2013
13755,Atlantic Ocean,0.338072,45.421,13.282333,2021
14419,Atlantic Ocean,0.013292,57.027167,-1.941667,2022
14348,Atlantic Ocean,0.134205,58.468,-5.523167,2021
10435,Atlantic Ocean,0.857605,38.857,10.183,2013
13091,Atlantic Ocean,0.928411,40.031667,7.565,2011
10838,Atlantic Ocean,17.932,41.373055,2.191604,2020
21581,Pacific Ocean,1.598963,31.5,138.001667,2014
14751,Indian Ocean,0.416667,22.396006,91.887941,2020
22245,Atlantic Ocean,6.5,27.8493,-82.4314,2017
9178,Atlantic Ocean,0.045,17.4617,-48.4617,2014
9510,Atlantic Ocean,0.013,18.8333,-23.4833,2014
9748,Atlantic Ocean,0.001,-55.2953,-66.8377,2016
10080,Indian Ocean,25.0,-44.8215,80.5655,2017
10197,Pacific Ocean,0.215576,-35.39598,150.84418,2012
11857,Pacific Ocean,0.005087,-34.1697,-73.0895,2011
11525,Atlantic Ocean,0.211219,-34.0253,3.4618,2010
12072,Indian Ocean,0.00696,-21.19058,115.50976,2013
11076,Atlantic Ocean,9.212254,32.059167,34.748333,2015
21558,Pacific Ocean,0.069027,33.001667,138.498333,2014
13732,Atlantic Ocean,0.014167,48.308833,-4.385667,2020
14396,Atlantic Ocean,0.078007,56.692167,-6.380167,2022
14064,Atlantic Ocean,0.004121,55.985667,-2.985667,2015
10861,Atlantic Ocean,0.43,39.86,19.313,2015
10412,Atlantic Ocean,0.947603,40.083333,18.834,2013
11193,Atlantic Ocean,0.591474,35.7544,15.6989,2014
10744,Atlantic Ocean,1.477333,41.379079,2.194423,2021
13068,Pacific Ocean,924.0,21.831646,113.6262,2018
11740,Pacific Ocean,2.381986,29.7272,148.0468,2012
22222,Atlantic Ocean,1000.0,27.9418,-82.4585,2016
9533,Atlantic Ocean,0.003,14.8288,-58.0586,2014
9201,Atlantic Ocean,0.006,17.7667,-47.1333,2014
13400,Pacific Ocean,0.693459,-16.593,145.9435,2017
9865,Atlantic Ocean,0.007,-2.5136,9.7516,2015
21890,Indian Ocean,0.179,8.816639,78.166639,2021
11477,Atlantic Ocean,0.077869,-19.7983,-27.3385,2010
11809,Indian Ocean,0.32823,-21.049,68.4367,2010
13469,Pacific Ocean,0.01161,0.132333,129.943667,2017
14133,Atlantic Ocean,0.0,55.931667,-2.120333,2018
14465,Arctic Ocean,5.0,83.0332,12.6703,2016
12141,Pacific Ocean,0.034088,-28.1885,-106.3073,2011
13801,Atlantic Ocean,0.362114,36.965833,13.902,2021
21535,Pacific Ocean,0.0,33.998333,139.996667,2014
21464,Atlantic Ocean,0.360438,42.888333,10.211033,2018
13137,Atlantic Ocean,0.424356,35.70565,-7.4255,2013
8800,Atlantic Ocean,0.011,34.8478,-67.985,2014
22128,Atlantic Ocean,0.0,27.778,-82.5203,2016
9464,Atlantic Ocean,0.008,14.55,-53.53,2014
9132,Atlantic Ocean,0.003,14.4767,-59.06,2014
21867,Indian Ocean,0.0366,9.0765,78.3651,2021
10151,Pacific Ocean,0.00475,-40.63478,155.89042,2011
12118,Pacific Ocean,0.152483,-32.9105,-84.4851,2011
13446,Atlantic Ocean,1.090147,46.1945,6.044183,2018
11122,Atlantic Ocean,0.27962,43.7741,7.6167,2013
14442,Atlantic Ocean,0.0,56.013667,-4.877,2021
14110,Atlantic Ocean,0.0,55.850667,-4.977,2017
13114,Atlantic Ocean,2.831352,38.942667,1.208333,2012
13778,Atlantic Ocean,0.686521,39.372,11.636,2021
10790,Atlantic Ocean,2.407333,41.397303,2.21315,2020
9819,Atlantic Ocean,0.0,41.4,-39.7,2015
11454,Atlantic Ocean,0.363335,31.9644,-64.5448,2010
14774,Indian Ocean,2.479167,22.34364,91.869161,2020
22151,Atlantic Ocean,2000.0,27.6934,-82.5559,2016
9487,Atlantic Ocean,0.004,15.185,-53.7267,2014
9155,Atlantic Ocean,0.0,14.1198,-60.8745,2014
10343,Indian Ocean,0.0,-53.2547,118.21754,2017
9679,Atlantic Ocean,0.044,-35.632,-55.158,2015
10266,Pacific Ocean,0.060851,-15.00863,145.38552,2012
13515,Indian Ocean,0.004411,-12.853167,48.442667,2018
11007,Atlantic Ocean,6.78,32.279667,34.825,2013
14179,Atlantic Ocean,0.0,57.118833,-1.982833,2018
14256,Atlantic Ocean,0.0,57.6905,-3.6735,2019
13586,Atlantic Ocean,0.146074,38.761,-27.827667,2019
13592,Atlantic Ocean,0.197101,41.955333,-9.269,2019
9602,Atlantic Ocean,0.004,41.3929,-71.4203,2015
9009,Atlantic Ocean,0.016,25.7649,-20.5279,2014
21673,Pacific Ocean,2266.666667,21.783517,108.546597,2017
9015,Atlantic Ocean,0.022,25.106,-19.5708,2014
22076,Atlantic Ocean,5000.0,27.9528,-82.6416,2017
8938,Pacific Ocean,0.001,15.757,-96.117,2014
10289,Indian Ocean,0.029281,-18.86238,118.6791,2012
10320,Atlantic Ocean,0.044974,7.84113,-18.61772,2016
14273,Atlantic Ocean,0.095574,56.1935,-4.766,2019
10953,Arctic Ocean,0.0045,76.5932,149.291317,2019
13609,Atlantic Ocean,0.016665,43.02375,6.21525,2019
9656,Atlantic Ocean,0.008,60.4222,-42.483,2015
14156,Atlantic Ocean,0.0,58.051833,-5.595333,2018
14279,Atlantic Ocean,0.020179,55.302333,-5.1015,2019
21435,Atlantic Ocean,0.9891,44.34405,9.047283,2019
13615,Atlantic Ocean,0.08117,34.57865,-9.713317,2018
10984,Atlantic Ocean,1.723577,32.823667,35.035,2013
8986,Atlantic Ocean,0.003,15.9367,-40.0933,2014
8992,Atlantic Ocean,0.003,16.0,-44.0,2014
13492,Pacific Ocean,0.008303,10.548833,119.044167,2018
22099,Atlantic Ocean,0.0,27.8096,-82.446,2016
11548,Atlantic Ocean,1.181115,-29.5068,-19.5708,2011
10389,Atlantic Ocean,0.006649,-34.49826,17.13556,2017
10220,Pacific Ocean,0.007248,-23.21353,166.6191,2012
8892,Atlantic Ocean,0.001,9.4197,-79.9675,2014
13638,Atlantic Ocean,0.054857,57.2772,23.32125,2019
14471,Arctic Ocean,0.4,88.9613,-78.621,2016
12212,Atlantic Ocean,2.543575,43.328333,28.285833,2017
14302,Atlantic Ocean,0.075595,58.1065,-5.864833,2020
22291,Atlantic Ocean,0.970282,38.5197,-8.89348,2019
13807,Atlantic Ocean,0.07108,38.439667,14.925667,2021
13709,Atlantic Ocean,1.127342,37.9775,12.359833,2020
21458,Atlantic Ocean,0.115463,41.7355,9.46515,2018
11053,Atlantic Ocean,19.624097,32.584,34.9055,2014
10884,Atlantic Ocean,0.066667,37.5,25.3,2015
12974,Atlantic Ocean,3.777774,37.45432,-38.851783,2020
13045,Pacific Ocean,565.0,21.658662,113.371497,2018
9061,Atlantic Ocean,0.013,21.9925,-28.5041,2014
9556,Atlantic Ocean,0.075,20.046,-22.3413,2014
22122,Atlantic Ocean,0.0,27.897,-82.4382,2017
10366,Atlantic Ocean,0.0,-51.04802,6.993731,2017
11571,Atlantic Ocean,0.157562,-34.9393,-46.2998,2011
10243,Pacific Ocean,0.0,-25.08907,168.68785,2012
21481,Pacific Ocean,0.02781,-20.251417,148.932883,2020
13661,Atlantic Ocean,0.027832,42.837,6.321167,2019
13784,Atlantic Ocean,0.262782,42.3425,6.501,2021
14202,Atlantic Ocean,0.101021,55.989167,-4.887167,2018
14448,Atlantic Ocean,0.0,56.006267,-4.873167,2021
14325,Atlantic Ocean,0.009988,56.07,-2.566167,2020
10907,Atlantic Ocean,1.173333,36.023,29.562,2019
21604,Pacific Ocean,0.156656,32.0,134.001667,2014
13120,Atlantic Ocean,0.625055,42.745833,4.745833,2012
22268,Atlantic Ocean,0.128452,38.48294,-8.94286,2018
11030,Atlantic Ocean,1.736973,33.074,35.101667,2014
8915,Atlantic Ocean,0.004,22.781,-19.501,2014
9702,Atlantic Ocean,0.001,30.0196,-16.0315,2015
12235,Pacific Ocean,0.19,17.03,175.0,2019
9579,Atlantic Ocean,0.006,26.055,-79.99,2015
22145,Atlantic Ocean,1000.0,27.729,-82.4987,2017
9038,Atlantic Ocean,0.023,17.0288,-46.4286,2014
12018,Pacific Ocean,0.04902,-16.5347,145.7419,2012
10097,Pacific Ocean,122.0,-14.4883,164.6665,2018
12172,Pacific Ocean,0.63,1.0,-84.0,2017
21919,Indian Ocean,0.385,8.634072,78.117547,2021
8840,Pacific Ocean,0.04,7.1327,134.292,2014
14342,Atlantic Ocean,0.05461,56.218333,-2.4455,2021
14093,Atlantic Ocean,0.052381,57.305,-1.782333,2016
14425,Atlantic Ocean,0.09363,56.050667,-3.034167,2022
14674,Arctic Ocean,2.231431,72.970008,142.954367,2019
11425,Pacific Ocean,0.33767,-26.47041,-105.35747,2015
13346,Atlantic Ocean,0.272958,42.201667,6.651667,2017
10844,Atlantic Ocean,10.078667,41.373055,2.191604,2021
11840,Atlantic Ocean,0.136604,43.3241,5.1659,2010
11093,Atlantic Ocean,0.97608,43.077,5.9792,2013
13097,Atlantic Ocean,0.804481,43.28,7.113333,2011
9765,Atlantic Ocean,0.01,38.8592,-76.5101,2016
13168,Atlantic Ocean,1.378056,37.4713,-15.1164,2013
22251,Atlantic Ocean,1.9,27.61,-82.7832,2016
22168,Atlantic Ocean,2000.0,27.7084,-82.6092,2016
9184,Atlantic Ocean,0.0,16.5811,-41.0054,2014
9516,Atlantic Ocean,0.003,17.5267,-48.3533,2014
8923,Atlantic Ocean,0.008,19.6407,-21.2667,2014
8769,Atlantic Ocean,0.0,17.8972,-62.8575,2014
10203,Pacific Ocean,0.22494,-33.16635,152.69913,2012
11531,Atlantic Ocean,0.108215,-17.7225,-5.9518,2011
12066,Indian Ocean,0.016181,-20.4033,115.1027,2012
12078,Indian Ocean,0.015793,-18.70528,118.76482,2013
9410,Indian Ocean,0.006,-9.7522,47.6024,2015
13406,Pacific Ocean,0.037082,-9.572667,152.784667,2017
13855,Atlantic Ocean,0.03114,52.125667,-39.173667,2021
13738,Atlantic Ocean,0.059793,42.473333,-9.053333,2020
13701,Atlantic Ocean,0.083479,42.967167,5.420833,2020
14033,Atlantic Ocean,0.019126,56.437167,-2.469833,2014
10406,Atlantic Ocean,1.598639,40.172,19.393333,2013
11199,Atlantic Ocean,1.81678,37.3692,7.997,2014
10738,Atlantic Ocean,0.184,41.575135,2.553135,2021
21527,Pacific Ocean,3.249003,32.796667,134.005,2014
21564,Pacific Ocean,0.104379,33.5,138.493333,2014
9078,Atlantic Ocean,0.0,21.2703,-27.4669,2014
14734,Indian Ocean,0.2875,21.4625,91.906944,2020
11734,Pacific Ocean,0.251981,25.099,154.157,2012
9527,Atlantic Ocean,0.03,14.5213,-59.6273,2014
10051,Pacific Ocean,0.0,-55.5904,-67.5255,2017
11391,Pacific Ocean,0.0,-27.00978,-83.54816,2015
10214,Pacific Ocean,0.008743,-24.9075,155.20875,2012
14628,Atlantic Ocean,1.0,-17.524571,4.426897,2015
10297,Indian Ocean,0.021821,-19.11567,117.68887,2012
11972,Pacific Ocean,0.087486,-23.8667,162.3655,2012
14379,Atlantic Ocean,0.014975,56.5485,-2.513333,2022
14296,Atlantic Ocean,0.0,56.416333,-2.714,2019
14640,Arctic Ocean,0.643501,69.372361,46.56375,2019
13214,Atlantic Ocean,0.333333,39.748333,-23.893333,2014
11047,Atlantic Ocean,12.206844,32.983333,35.074333,2014
10890,Atlantic Ocean,0.266667,37.6,26.5,2015
14047,Atlantic Ocean,0.0,56.6355,-2.017167,2015
8886,Atlantic Ocean,0.0,41.1152,-73.3307,2014
22297,Atlantic Ocean,1.740947,38.5197,-8.89348,2019
13546,Atlantic Ocean,0.084986,38.883333,-9.552667,2018
11886,Atlantic Ocean,0.341016,28.849,-42.5947,2013
12968,Atlantic Ocean,0.561627,29.827087,-37.216312,2020
13051,Pacific Ocean,924.0,21.985399,114.103978,2018
12218,Pacific Ocean,0.188087,20.998056,139.995833,2017
8969,Atlantic Ocean,0.005,16.0,-38.0,2014
9562,Atlantic Ocean,0.004,17.2383,-48.91,2014
9218,Atlantic Ocean,0.008,19.55,-45.24,2014
11723,Pacific Ocean,0.004845,16.4507,158.5566,2012
22214,Atlantic Ocean,0.0,28.0261,-82.5812,2016
11379,Indian Ocean,0.060082,7.029333,96.2295,2013
21965,Atlantic Ocean,0.19,17.94556,-76.75139,2017
21953,Atlantic Ocean,0.26,17.94633,-76.74986,2017
8723,Atlantic Ocean,0.0,18.3741,-64.5312,2014
9610,Atlantic Ocean,0.004,-47.0032,-56.422,2015
10360,Atlantic Ocean,0.0,-54.993813,-50.04539,2017
10249,Pacific Ocean,0.008204,-27.55053,165.18007,2012
12032,Indian Ocean,0.006501,-12.2862,141.6233,2012
13901,Atlantic Ocean,1927.333333,1.420494,-48.156708,2018
13655,Atlantic Ocean,0.123985,60.059017,5.318233,2019
9573,Arctic Ocean,0.116,73.6261,-81.3676,2015
14688,Arctic Ocean,0.30012,77.226258,124.386508,2019
10901,Atlantic Ocean,0.17381,37.173,25.693,2017
11233,Atlantic Ocean,2.069438,42.9104,9.4905,2014
13360,Atlantic Ocean,0.036734,54.2625,-53.370167,2016
13987,Atlantic Ocean,0.025303,58.555333,-5.208,2014
14233,Atlantic Ocean,0.012357,55.977833,-4.808,2018
13692,Atlantic Ocean,0.570222,37.128667,-1.692333,2020
10704,Atlantic Ocean,0.303,37.455,-0.876667,2015
11245,Atlantic Ocean,1.448937,36.1531,-6.0674,2014
11331,Atlantic Ocean,1.473792,36.760775,2.80062,2018
11036,Atlantic Ocean,0.734994,32.6775,34.920833,2014
21610,Pacific Ocean,0.014938,29.001667,132.505,2014
9032,Atlantic Ocean,0.005,25.4415,-23.6505,2014
9364,Atlantic Ocean,0.009,17.9167,-45.4167,2015
9278,Atlantic Ocean,0.001,16.1713,-51.6602,2014
10349,Southern Ocean,0.00931,-65.97295,158.991,2017
13260,Pacific Ocean,0.012719,-48.45,-74.495,2016
10005,Atlantic Ocean,0.0,-51.9345,-58.0127,2017
8683,Pacific Ocean,0.006,-54.8869,-67.9369,2013
13254,Pacific Ocean,0.053367,-53.328333,-73.065,2015
11926,Indian Ocean,0.009719,-35.4797,132.1763,2011
